Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
11,28-01-2011," $11,00,418.69 ",0,51.04,$3.01,215.5065821,7.551
11,04-02-2011," $14,22,546.05 ",0,47.17,$2.99,215.8863367,7.551
11,11-02-2011," $14,19,236.90 ",1,44.61,$3.02,216.2660913,7.551
11,18-02-2011," $15,54,747.15 ",0,61.5,$3.05,216.5843571,7.551
11,25-02-2011," $13,23,999.36 ",0,68.74,$3.07,216.8780275,7.551
11,04-03-2011," $13,99,456.99 ",0,66.5,$3.29,217.1716979,7.551
11,11-03-2011," $13,14,557.31 ",0,63.29,$3.46,217.4653683,7.551
11,18-03-2011," $13,91,813.69 ",0,70.17,$3.49,217.7235226,7.551
11,25-03-2011," $12,29,777.24 ",0,73.74,$3.47,217.9674705,7.551
11,01-04-2011," $12,58,674.12 ",0,69.1,$3.52,218.2114184,7.574
11,08-04-2011," $13,27,401.06 ",0,73.57,$3.62,218.4553663,7.574
11,15-04-2011," $13,12,905.80 ",0,76.64,$3.74,218.6788642,7.574
11,22-04-2011," $13,88,118.53 ",0,78.31,$3.81,218.851237,7.574
11,29-04-2011," $13,57,589.89 ",0,79.97,$3.81,219.0236099,7.574
11,06-05-2011," $13,31,453.41 ",0,71.39,$3.91,219.1959827,7.574
11,13-05-2011," $12,77,959.42 ",0,80.93,$3.90,219.3683556,7.574
11,20-05-2011," $12,39,466.97 ",0,76.97,$3.91,219.127216,7.574
11,27-05-2011," $12,16,876.52 ",0,85.61,$3.79,218.8860765,7.574
11,03-06-2011," $13,43,637.00 ",0,86.14,$3.70,218.6449369,7.574
11,10-06-2011," $13,14,626.75 ",0,85.79,$3.65,218.4037974,7.574
11,17-06-2011," $13,37,506.74 ",0,87.9,$3.64,218.3551748,7.574
11,24-06-2011," $12,54,587.84 ",0,86.13,$3.59,218.45094,7.574
11,01-07-2011," $12,97,472.06 ",0,86.43,$3.52,218.5467052,7.567
11,08-07-2011," $13,34,627.96 ",0,87.17,$3.48,218.6424704,7.567
11,15-07-2011," $12,66,546.73 ",0,88.3,$3.58,218.7275216,7.567
11,22-07-2011," $12,90,576.44 ",0,87.8,$3.65,218.7857881,7.567
11,29-07-2011," $12,12,938.67 ",0,89.46,$3.68,218.8440545,7.567
11,05-08-2011," $14,03,198.94 ",0,90.04,$3.68,218.9023209,7.567
11,12-08-2011," $13,54,188.43 ",0,90.3,$3.64,218.9605873,7.567
11,19-08-2011," $14,84,169.74 ",0,89.51,$3.55,219.023271,7.567
11,26-08-2011," $13,04,706.75 ",0,89.09,$3.52,219.0866908,7.567
11,02-09-2011," $12,97,792.41 ",0,91.44,$3.53,219.1501106,7.567
11,09-09-2011," $12,49,439.95 ",1,84.91,$3.55,219.2135305,7.567
11,16-09-2011," $12,70,816.01 ",0,85.11,$3.53,219.3972867,7.567
11,23-09-2011," $12,35,775.15 ",0,82.14,$3.47,219.7414914,7.567
11,30-09-2011," $11,90,515.83 ",0,84.4,$3.36,220.085696,7.567
11,07-10-2011," $13,46,271.06 ",0,76.97,$3.29,220.4299007,7.197
11,14-10-2011," $12,86,388.96 ",0,75.56,$3.27,220.7486167,7.197
11,21-10-2011," $13,25,107.53 ",0,70.91,$3.35,220.9144005,7.197
11,28-10-2011," $13,10,684.10 ",0,72.66,$3.37,221.0801842,7.197
11,04-11-2011," $14,58,287.38 ",0,61.13,$3.33,221.245968,7.197
11,11-11-2011," $13,66,053.69 ",0,64.2,$3.30,221.4117517,7.197
11,18-11-2011," $13,15,091.63 ",0,66.17,$3.31,221.6432852,7.197
11,25-11-2011," $18,48,953.48 ",1,70.03,$3.24,221.9011185,7.197
11,02-12-2011," $13,99,322.44 ",0,56.89,$3.17,222.1589519,7.197
11,09-12-2011," $16,46,655.94 ",0,50.63,$3.16,222.4167852,7.197
11,16-12-2011," $17,83,910.06 ",0,59.69,$3.16,222.6426418,7.197
11,23-12-2011," $22,13,518.50 ",0,54.29,$3.11,222.8258628,7.197
11,30-12-2011," $13,52,084.21 ",1,48.86,$3.13,223.0090839,7.197
11,06-01-2012," $12,83,885.55 ",0,54.44,$3.16,223.1923049,6.833
11,13-01-2012," $12,64,736.59 ",0,53.1,$3.26,223.3755259,6.833
11,20-01-2012," $12,07,303.29 ",0,56.43,$3.27,223.4700552,6.833
11,27-01-2012," $11,62,675.85 ",0,58.36,$3.29,223.5645845,6.833
11,03-02-2012," $13,76,732.18 ",0,60.24,$3.36,223.6591137,6.833
11,10-02-2012," $15,74,287.76 ",1,52.23,$3.41,223.753643,6.833
11,17-02-2012," $15,69,607.94 ",0,52.77,$3.51,223.9170153,6.833
11,24-02-2012," $13,79,473.03 ",0,61.11,$3.56,224.1320199,6.833
11,02-03-2012," $14,38,383.44 ",0,62.61,$3.63,224.3470245,6.833
11,09-03-2012," $14,13,382.76 ",0,61.44,$3.67,224.5620291,6.833
11,16-03-2012," $14,41,884.28 ",0,64.21,$3.73,224.7166953,6.833
11,23-03-2012," $13,00,593.61 ",0,67.16,$3.79,224.7909104,6.833
11,30-03-2012," $13,00,104.03 ",0,70.23,$3.85,224.8651254,6.833
11,06-04-2012," $15,96,325.01 ",0,74.19,$3.89,224.9393405,6.664
11,13-04-2012," $14,72,752.01 ",0,72.74,$3.89,225.0135556,6.664
11,20-04-2012," $13,15,356.99 ",0,71.97,$3.88,225.0689541,6.664
11,27-04-2012," $12,36,238.29 ",0,73.4,$3.81,225.1243526,6.664
11,04-05-2012," $13,70,251.22 ",0,79.07,$3.75,225.1797511,6.664
11,11-05-2012," $13,00,147.07 ",0,75.13,$3.69,225.2351496,6.664
11,18-05-2012," $13,52,442.31 ",0,72.53,$3.63,225.2512024,6.664
11,25-05-2012," $12,97,335.87 ",0,78.44,$3.56,225.2515168,6.664
11,01-06-2012," $13,61,595.33 ",0,81.67,$3.50,225.2518313,6.664
11,08-06-2012," $14,14,343.53 ",0,82.1,$3.45,225.2521458,6.664
11,15-06-2012," $14,17,875.42 ",0,84.97,$3.39,225.2644795,6.664
11,22-06-2012," $13,55,680.30 ",0,83.26,$3.35,225.3068615,6.664
11,29-06-2012," $12,97,028.60 ",0,87.86,$3.29,225.3492435,6.664
11,06-07-2012," $14,61,129.94 ",0,83.44,$3.23,225.3916254,6.334
11,13-07-2012," $13,20,239.51 ",0,82.46,$3.26,225.4340074,6.334
11,20-07-2012," $13,44,483.81 ",0,82.41,$3.31,225.4438827,6.334
11,27-07-2012," $12,72,395.02 ",0,85.43,$3.41,225.4537579,6.334
11,03-08-2012," $13,99,341.07 ",0,86.94,$3.42,225.4636332,6.334
11,10-08-2012," $13,88,973.65 ",0,86.21,$3.49,225.4735085,6.334
11,17-08-2012," $14,21,307.20 ",0,87.73,$3.57,225.5558664,6.334
11,24-08-2012," $14,09,515.73 ",0,83.17,$3.62,225.6925864,6.334
11,31-08-2012," $13,72,872.35 ",0,86.49,$3.64,225.8293063,6.334
11,07-09-2012," $13,04,584.40 ",1,85.17,$3.73,225.9660263,6.334
11,14-09-2012," $12,67,675.05 ",0,79.61,$3.72,226.1122067,6.334
11,21-09-2012," $13,26,132.98 ",0,73.64,$3.72,226.3151496,6.334
11,28-09-2012," $12,27,430.73 ",0,77.67,$3.67,226.5180926,6.334
11,05-10-2012," $14,22,794.26 ",0,73.37,$3.62,226.7210356,6.034
11,12-10-2012," $13,11,965.09 ",0,69.94,$3.60,226.9239785,6.034
11,19-10-2012," $12,32,073.18 ",0,73.77,$3.59,226.9688442,6.034
11,26-10-2012," $12,00,729.45 ",0,74.26,$3.51,226.9873637,6.034
12,05-02-2010," $11,00,046.37 ",0,49.47,$2.96,126.4420645,13.975
12,12-02-2010," $11,17,863.33 ",1,47.87,$2.95,126.4962581,13.975
12,19-02-2010," $10,95,421.65 ",0,54.83,$2.92,126.5262857,13.975
12,26-02-2010," $10,48,617.17 ",0,50.23,$2.83,126.5522857,13.975
12,05-03-2010," $10,77,018.27 ",0,53.77,$2.99,126.5782857,13.975
12,12-03-2010," $9,85,594.23 ",0,50.11,$2.93,126.6042857,13.975
12,19-03-2010," $9,72,088.34 ",0,59.57,$3.05,126.6066452,13.975
12,26-03-2010," $9,81,615.81 ",0,60.06,$3.08,126.6050645,13.975
12,02-04-2010," $10,11,822.30 ",0,59.84,$3.09,126.6034839,14.099
12,09-04-2010," $10,41,238.87 ",0,59.25,$3.09,126.6019032,14.099
12,16-04-2010," $9,57,997.52 ",0,64.95,$3.11,126.5621,14.099
12,23-04-2010," $9,93,833.44 ",0,64.55,$3.05,126.4713333,14.099
12,30-04-2010," $9,54,220.22 ",0,67.38,$3.11,126.3805667,14.099
12,07-05-2010," $10,43,240.27 ",0,70.15,$3.13,126.2898,14.099
12,14-05-2010," $9,66,054.97 ",0,68.44,$3.15,126.2085484,14.099
12,21-05-2010," $9,58,374.56 ",0,76.2,$3.12,126.1843871,14.099
12,28-05-2010," $9,55,451.16 ",0,67.84,$3.06,126.1602258,14.099
12,04-06-2010," $10,49,357.36 ",0,81.39,$2.94,126.1360645,14.099
12,11-06-2010," $10,16,039.71 ",0,90.84,$2.95,126.1119032,14.099
12,18-06-2010," $9,56,211.20 ",0,81.06,$3.04,126.114,14.099
12,25-06-2010," $9,58,007.69 ",0,87.27,$3.08,126.1266,14.099
12,02-07-2010," $9,51,957.31 ",0,91.98,$3.11,126.1392,14.18
12,09-07-2010," $9,43,506.28 ",0,90.37,$3.10,126.1518,14.18
12,16-07-2010," $9,16,402.76 ",0,97.18,$3.09,126.1498065,14.18
12,23-07-2010," $9,12,403.67 ",0,99.22,$3.11,126.1283548,14.18
12,30-07-2010," $9,13,548.25 ",0,96.31,$3.02,126.1069032,14.18
12,06-08-2010," $9,67,576.95 ",0,92.95,$3.12,126.0854516,14.18
12,13-08-2010," $9,28,264.40 ",0,87.01,$3.16,126.064,14.18
12,20-08-2010," $9,48,447.34 ",0,92.81,$3.04,126.0766452,14.18
12,27-08-2010," $10,04,516.46 ",0,93.19,$3.13,126.0892903,14.18
12,03-09-2010," $10,75,758.55 ",0,83.12,$3.09,126.1019355,14.18
12,10-09-2010," $9,03,119.03 ",1,83.63,$3.04,126.1145806,14.18
12,17-09-2010," $8,52,882.61 ",0,82.45,$3.03,126.1454667,14.18
12,24-09-2010," $8,51,919.34 ",0,81.77,$2.94,126.1900333,14.18
12,01-10-2010," $8,50,936.26 ",0,85.2,$3.00,126.2346,14.313
12,08-10-2010," $9,18,335.68 ",0,71.82,$3.01,126.2791667,14.313
12,15-10-2010," $8,62,419.84 ",0,75,$2.98,126.3266774,14.313
12,22-10-2010," $8,57,883.46 ",0,68.85,$3.01,126.3815484,14.313
12,29-10-2010," $9,55,294.70 ",0,61.09,$3.02,126.4364194,14.313
12,05-11-2010," $9,29,690.71 ",0,65.49,$3.13,126.4912903,14.313
12,12-11-2010," $9,42,475.24 ",0,57.79,$3.13,126.5461613,14.313
12,19-11-2010," $8,94,493.70 ",0,58.18,$3.16,126.6072,14.313
12,26-11-2010," $16,01,377.41 ",1,47.66,$3.16,126.6692667,14.313
12,03-12-2010," $10,69,533.17 ",0,43.33,$3.04,126.7313333,14.313
12,10-12-2010," $11,21,934.15 ",0,50.01,$3.20,126.7934,14.313
12,17-12-2010," $12,95,605.35 ",0,52.77,$3.24,126.8794839,14.313
12,24-12-2010," $17,68,249.89 ",0,52.02,$3.24,126.9835806,14.313
12,31-12-2010," $8,91,736.91 ",1,45.64,$3.15,127.0876774,14.313
12,07-01-2011," $9,10,110.24 ",0,37.64,$3.29,127.1917742,14.021
12,14-01-2011," $8,12,011.80 ",0,43.15,$3.31,127.3009355,14.021
12,21-01-2011," $8,02,105.50 ",0,53.53,$3.22,127.4404839,14.021
12,28-01-2011," $8,73,119.06 ",0,50.74,$3.34,127.5800323,14.021
12,04-02-2011," $10,46,068.17 ",0,45.14,$3.35,127.7195806,14.021
12,11-02-2011," $10,86,421.57 ",1,51.3,$3.38,127.859129,14.021
12,18-02-2011," $11,28,485.10 ",0,53.35,$3.43,127.99525,14.021
12,25-02-2011," $10,46,203.72 ",0,48.45,$3.53,128.13,14.021
12,04-03-2011," $10,85,248.21 ",0,51.72,$3.67,128.26475,14.021
12,11-03-2011," $9,97,672.62 ",0,57.75,$3.82,128.3995,14.021
12,18-03-2011," $10,09,502.01 ",0,64.21,$3.69,128.5121935,14.021
12,25-03-2011," $9,54,107.32 ",0,54.4,$3.91,128.6160645,14.021
12,01-04-2011," $10,05,463.49 ",0,63.63,$3.77,128.7199355,13.736
12,08-04-2011," $9,98,362.05 ",0,64.47,$4.00,128.8238065,13.736
12,15-04-2011," $9,90,951.77 ",0,57.63,$3.87,128.9107333,13.736
12,22-04-2011," $10,16,019.47 ",0,72.12,$4.13,128.9553,13.736
12,29-04-2011," $9,94,966.10 ",0,68.27,$4.15,128.9998667,13.736
12,06-05-2011," $10,21,154.48 ",0,68.4,$4.19,129.0444333,13.736
12,13-05-2011," $9,77,033.50 ",0,70.93,$4.20,129.089,13.736
12,20-05-2011," $9,24,134.99 ",0,66.59,$4.17,129.0756774,13.736
12,27-05-2011," $9,64,332.51 ",0,76.67,$4.09,129.0623548,13.736
12,03-06-2011," $9,70,328.68 ",0,71.81,$4.03,129.0490323,13.736
12,10-06-2011," $9,96,937.95 ",0,78.72,$3.98,129.0357097,13.736
12,17-06-2011," $9,86,504.93 ",0,86.84,$3.94,129.0432,13.736
12,24-06-2011," $9,97,282.75 ",0,88.95,$3.90,129.0663,13.736
12,01-07-2011," $9,61,993.34 ",0,89.85,$3.84,129.0894,13.503
12,08-07-2011," $9,43,717.38 ",0,89.9,$3.71,129.1125,13.503
12,15-07-2011," $9,36,001.98 ",0,88.1,$3.69,129.1338387,13.503
12,22-07-2011," $9,22,231.92 ",0,91.17,$3.79,129.1507742,13.503
12,29-07-2011," $8,90,547.07 ",0,93.29,$3.81,129.1677097,13.503
12,05-08-2011," $9,88,712.52 ",0,90.61,$3.80,129.1846452,13.503
12,12-08-2011," $9,55,913.68 ",0,91.04,$3.70,129.2015806,13.503
12,19-08-2011," $9,66,817.24 ",0,91.74,$3.74,129.2405806,13.503
12,26-08-2011," $10,17,593.47 ",0,94.61,$3.74,129.2832581,13.503
12,02-09-2011," $10,52,051.45 ",0,93.66,$3.80,129.3259355,13.503
12,09-09-2011," $9,22,850.57 ",1,88,$3.91,129.3686129,13.503
12,16-09-2011," $8,89,290.23 ",0,76.36,$3.92,129.4306,13.503
12,23-09-2011," $8,71,692.74 ",0,82.95,$3.79,129.5183333,13.503
12,30-09-2011," $8,66,401.45 ",0,83.26,$3.88,129.6060667,13.503
12,07-10-2011," $9,51,244.66 ",0,70.44,$3.83,129.6938,12.89
12,14-10-2011," $9,27,600.01 ",0,67.31,$3.81,129.7706452,12.89
12,21-10-2011," $9,38,604.58 ",0,73.05,$3.84,129.7821613,12.89
12,28-10-2011," $9,90,926.38 ",0,67.41,$3.73,129.7936774,12.89
12,04-11-2011," $10,51,944.79 ",0,59.77,$3.83,129.8051935,12.89
12,11-11-2011," $10,95,091.53 ",0,48.76,$3.82,129.8167097,12.89
12,18-11-2011," $9,70,641.34 ",0,54.2,$3.81,129.8268333,12.89
12,25-11-2011," $15,91,920.42 ",1,53.25,$3.62,129.8364,12.89
12,02-12-2011," $10,71,383.10 ",0,52.5,$3.70,129.8459667,12.89
12,09-12-2011," $11,89,646.45 ",0,42.17,$3.64,129.8555333,12.89
12,16-12-2011," $12,93,404.18 ",0,43.29,$3.60,129.8980645,12.89
12,23-12-2011," $16,17,612.03 ",0,45.4,$3.54,129.9845484,12.89
12,30-12-2011," $11,11,638.07 ",1,44.64,$3.43,130.0710323,12.89
12,06-01-2012," $9,45,823.65 ",0,50.43,$3.60,130.1575161,12.187
12,13-01-2012," $8,65,467.86 ",0,48.07,$3.66,130.244,12.187
12,20-01-2012," $8,55,922.64 ",0,46.2,$3.66,130.2792258,12.187
12,27-01-2012," $8,88,203.69 ",0,50.43,$3.68,130.3144516,12.187
12,03-02-2012," $10,58,767.95 ",0,50.58,$3.70,130.3496774,12.187
12,10-02-2012," $11,99,330.85 ",1,52.27,$3.72,130.3849032,12.187
12,17-02-2012," $12,40,048.85 ",0,51.8,$3.78,130.4546207,12.187
12,24-02-2012," $11,12,034.72 ",0,53.13,$3.95,130.5502069,12.187
12,02-03-2012," $11,47,636.96 ",0,52.27,$4.18,130.6457931,12.187
12,09-03-2012," $11,13,208.57 ",0,54.54,$4.25,130.7413793,12.187
12,16-03-2012," $10,88,498.52 ",0,64.44,$4.27,130.8261935,12.187
12,23-03-2012," $10,45,419.87 ",0,56.26,$4.04,130.8966452,12.187
12,30-03-2012," $10,25,382.22 ",0,64.36,$4.29,130.9670968,12.187
12,06-04-2012," $11,28,765.71 ",0,64.05,$4.12,131.0375484,11.627
12,13-04-2012," $10,83,811.19 ",0,64.28,$4.25,131.108,11.627
12,20-04-2012," $10,06,486.96 ",0,66.73,$4.22,131.1173333,11.627
12,27-04-2012," $10,04,252.38 ",0,77.99,$4.19,131.1266667,11.627
12,04-05-2012," $10,73,433.69 ",0,76.03,$4.17,131.136,11.627
12,11-05-2012," $10,41,995.22 ",0,77.27,$4.19,131.1453333,11.627
12,18-05-2012," $10,20,486.05 ",0,84.51,$4.11,131.0983226,11.627
12,25-05-2012," $9,91,514.21 ",0,83.84,$4.29,131.0287742,11.627
12,01-06-2012," $9,81,345.20 ",0,78.11,$4.28,130.9592258,11.627
12,08-06-2012," $10,86,231.47 ",0,84.83,$4.10,130.8896774,11.627
12,15-06-2012," $10,19,555.51 ",0,85.94,$4.14,130.8295333,11.627
12,22-06-2012," $9,81,386.25 ",0,91.61,$4.01,130.7929,11.627
12,29-06-2012," $9,43,124.74 ",0,90.47,$3.88,130.7562667,11.627
12,06-07-2012," $10,14,898.78 ",0,89.13,$3.77,130.7196333,10.926
12,13-07-2012," $9,60,312.75 ",0,95.61,$3.72,130.683,10.926
12,20-07-2012," $9,41,550.34 ",0,85.53,$3.73,130.7012903,10.926
12,27-07-2012," $9,16,967.92 ",0,93.47,$3.77,130.7195806,10.926
12,03-08-2012," $9,58,667.23 ",0,88.16,$3.76,130.737871,10.926
12,10-08-2012," $9,84,689.90 ",0,95.91,$3.81,130.7561613,10.926
12,17-08-2012," $10,05,003.12 ",0,94.87,$4.00,130.7909677,10.926
12,24-08-2012," $10,48,101.39 ",0,85.32,$4.06,130.8381613,10.926
12,31-08-2012," $10,61,943.49 ",0,89.78,$4.09,130.8853548,10.926
12,07-09-2012," $9,55,146.04 ",1,88.52,$4.12,130.9325484,10.926
12,14-09-2012," $8,85,892.37 ",0,83.64,$4.13,130.9776667,10.926
12,21-09-2012," $9,22,735.37 ",0,82.97,$4.13,131.0103333,10.926
12,28-09-2012," $8,80,415.67 ",0,81.22,$3.97,131.043,10.926
12,05-10-2012," $9,79,825.92 ",0,81.61,$3.97,131.0756667,10.199
12,12-10-2012," $9,34,917.47 ",0,71.74,$4.47,131.1083333,10.199
12,19-10-2012," $9,60,945.43 ",0,68.66,$4.45,131.1499677,10.199
12,26-10-2012," $9,74,697.60 ",0,65.95,$4.30,131.1930968,10.199
13,05-02-2010," $19,67,220.53 ",0,31.53,$2.67,126.4420645,8.316
13,12-02-2010," $20,30,933.46 ",1,33.16,$2.67,126.4962581,8.316
13,19-02-2010," $19,70,274.64 ",0,35.7,$2.65,126.5262857,8.316
13,26-02-2010," $18,17,850.32 ",0,29.98,$2.67,126.5522857,8.316
13,05-03-2010," $19,39,980.43 ",0,40.65,$2.68,126.5782857,8.316
13,12-03-2010," $18,40,686.94 ",0,37.62,$2.73,126.6042857,8.316
13,19-03-2010," $18,79,794.89 ",0,42.49,$2.78,126.6066452,8.316
13,26-03-2010," $18,82,095.98 ",0,41.48,$2.82,126.6050645,8.316
13,02-04-2010," $21,42,482.14 ",0,42.15,$2.84,126.6034839,8.107
13,09-04-2010," $18,98,321.33 ",0,38.97,$2.88,126.6019032,8.107
13,16-04-2010," $18,19,660.44 ",0,50.39,$2.92,126.5621,8.107
13,23-04-2010," $19,09,330.77 ",0,55.66,$2.94,126.4713333,8.107
13,30-04-2010," $17,85,823.37 ",0,48.33,$2.94,126.3805667,8.107
13,07-05-2010," $20,05,478.46 ",0,44.42,$2.95,126.2898,8.107
13,14-05-2010," $18,90,273.44 ",0,50.15,$2.96,126.2085484,8.107
13,21-05-2010," $18,53,657.60 ",0,57.71,$2.95,126.1843871,8.107
13,28-05-2010," $18,77,358.86 ",0,53.11,$2.91,126.1602258,8.107
13,04-06-2010," $20,22,705.22 ",0,59.85,$2.87,126.1360645,8.107
13,11-06-2010," $20,37,880.96 ",0,65.24,$2.84,126.1119032,8.107
13,18-06-2010," $20,03,435.31 ",0,58.41,$2.82,126.114,8.107
13,25-06-2010," $19,70,340.25 ",0,71.83,$2.82,126.1266,8.107
13,02-07-2010," $20,18,314.71 ",0,78.82,$2.81,126.1392,7.951
13,09-07-2010," $18,70,843.90 ",0,71.33,$2.80,126.1518,7.951
13,16-07-2010," $19,32,231.05 ",0,77.79,$2.79,126.1498065,7.951
13,23-07-2010," $19,07,351.20 ",0,82.27,$2.80,126.1283548,7.951
13,30-07-2010," $18,17,887.23 ",0,78.94,$2.80,126.1069032,7.951
13,06-08-2010," $19,69,121.45 ",0,81.24,$2.80,126.0854516,7.951
13,13-08-2010," $18,77,592.55 ",0,74.93,$2.84,126.064,7.951
13,20-08-2010," $19,97,397.63 ",0,76.34,$2.85,126.0766452,7.951
13,27-08-2010," $19,08,278.27 ",0,75.31,$2.85,126.0892903,7.951
13,03-09-2010," $19,11,852.58 ",0,65.71,$2.87,126.1019355,7.951
13,10-09-2010," $17,72,143.94 ",1,65.74,$2.87,126.1145806,7.951
13,17-09-2010," $17,90,279.74 ",0,66.84,$2.88,126.1454667,7.951
13,24-09-2010," $17,05,655.09 ",0,68.22,$2.87,126.1900333,7.951
13,01-10-2010," $17,65,584.48 ",0,68.74,$2.85,126.2346,7.795
13,08-10-2010," $18,71,924.07 ",0,63.03,$2.84,126.2791667,7.795
13,15-10-2010," $18,51,431.06 ",0,54.12,$2.85,126.3266774,7.795
13,22-10-2010," $17,96,949.59 ",0,56.89,$2.85,126.3815484,7.795
13,29-10-2010," $18,87,895.07 ",0,45.12,$2.84,126.4364194,7.795
13,05-11-2010," $18,54,967.66 ",0,49.96,$2.83,126.4912903,7.795
13,12-11-2010," $19,39,964.63 ",0,42.55,$2.83,126.5461613,7.795
13,19-11-2010," $19,25,393.91 ",0,42,$2.84,126.6072,7.795
13,26-11-2010," $27,66,400.05 ",1,28.22,$2.83,126.6692667,7.795
13,03-12-2010," $20,83,379.89 ",0,25.8,$2.81,126.7313333,7.795
13,10-12-2010," $24,61,468.35 ",0,36.78,$2.82,126.7934,7.795
13,17-12-2010," $27,71,646.81 ",0,35.21,$2.84,126.8794839,7.795
13,24-12-2010," $35,95,903.20 ",0,34.9,$2.85,126.9835806,7.795
13,31-12-2010," $16,75,292.00 ",1,26.79,$2.87,127.0876774,7.795
13,07-01-2011," $17,44,544.39 ",0,16.94,$2.89,127.1917742,7.47
13,14-01-2011," $16,82,316.31 ",0,20.6,$2.90,127.3009355,7.47
13,21-01-2011," $17,70,177.37 ",0,34.8,$2.93,127.4404839,7.47
13,28-01-2011," $16,33,663.12 ",0,31.64,$2.96,127.5800323,7.47
13,04-02-2011," $18,48,186.58 ",0,23.35,$2.97,127.7195806,7.47
13,11-02-2011," $19,44,438.90 ",1,30.83,$3.03,127.859129,7.47
13,18-02-2011," $20,03,480.59 ",0,40.85,$3.06,127.99525,7.47
13,25-02-2011," $18,31,933.95 ",0,33.17,$3.12,128.13,7.47
13,04-03-2011," $18,94,960.68 ",0,34.23,$3.23,128.26475,7.47
13,11-03-2011," $18,52,432.58 ",0,41.28,$3.35,128.3995,7.47
13,18-03-2011," $18,52,443.78 ",0,44.69,$3.41,128.5121935,7.47
13,25-03-2011," $18,07,545.43 ",0,42.38,$3.44,128.6160645,7.47
13,01-04-2011," $18,64,238.64 ",0,42.49,$3.49,128.7199355,7.193
13,08-04-2011," $18,87,465.04 ",0,42.75,$3.55,128.8238065,7.193
13,15-04-2011," $19,50,994.04 ",0,41.72,$3.62,128.9107333,7.193
13,22-04-2011," $21,24,316.34 ",0,47.55,$3.66,128.9553,7.193
13,29-04-2011," $18,95,583.12 ",0,43.85,$3.68,128.9998667,7.193
13,06-05-2011," $19,86,380.40 ",0,47.75,$3.74,129.0444333,7.193
13,13-05-2011," $19,58,823.56 ",0,52.4,$3.77,129.089,7.193
13,20-05-2011," $18,60,923.55 ",0,52.12,$3.80,129.0756774,7.193
13,27-05-2011," $18,66,369.93 ",0,54.62,$3.78,129.0623548,7.193
13,03-06-2011," $19,35,593.87 ",0,52.76,$3.75,129.0490323,7.193
13,10-06-2011," $19,97,816.98 ",0,61.39,$3.73,129.0357097,7.193
13,17-06-2011," $20,86,433.49 ",0,63.35,$3.70,129.0432,7.193
13,24-06-2011," $20,09,163.08 ",0,66.38,$3.67,129.0663,7.193
13,01-07-2011," $20,48,035.74 ",0,74.29,$3.61,129.0894,6.877
13,08-07-2011," $20,21,699.38 ",0,77.3,$3.56,129.1125,6.877
13,15-07-2011," $19,56,813.31 ",0,75.59,$3.55,129.1338387,6.877
13,22-07-2011," $19,87,089.36 ",0,78.5,$3.56,129.1507742,6.877
13,29-07-2011," $18,80,785.69 ",0,77.62,$3.57,129.1677097,6.877
13,05-08-2011," $20,76,231.80 ",0,75.56,$3.60,129.1846452,6.877
13,12-08-2011," $19,70,341.38 ",0,75.95,$3.61,129.2015806,6.877
13,19-08-2011," $20,90,340.98 ",0,76.68,$3.58,129.2405806,6.877
13,26-08-2011," $20,35,244.54 ",0,81.53,$3.57,129.2832581,6.877
13,02-09-2011," $19,53,628.82 ",0,77,$3.58,129.3259355,6.877
13,09-09-2011," $18,72,921.31 ",1,70.19,$3.62,129.3686129,6.877
13,16-09-2011," $19,23,223.82 ",0,67.54,$3.64,129.4306,6.877
13,23-09-2011," $18,47,430.96 ",0,63.6,$3.65,129.5183333,6.877
13,30-09-2011," $18,35,662.69 ",0,68.28,$3.62,129.6060667,6.877
13,07-10-2011," $20,67,232.56 ",0,60.62,$3.59,129.6938,6.392
13,14-10-2011," $19,29,659.07 ",0,51.74,$3.57,129.7706452,6.392
13,21-10-2011," $19,73,544.27 ",0,54.66,$3.58,129.7821613,6.392
13,28-10-2011," $19,48,733.81 ",0,47.41,$3.57,129.7936774,6.392
13,04-11-2011," $20,36,317.54 ",0,43.51,$3.54,129.8051935,6.392
13,11-11-2011," $21,11,592.09 ",0,33.8,$3.51,129.8167097,6.392
13,18-11-2011," $20,16,323.51 ",0,40.65,$3.49,129.8268333,6.392
13,25-11-2011," $28,64,170.61 ",1,38.89,$3.45,129.8364,6.392
13,02-12-2011," $20,51,315.66 ",0,33.94,$3.39,129.8459667,6.392
13,09-12-2011," $24,62,779.06 ",0,24.82,$3.34,129.8555333,6.392
13,16-12-2011," $27,60,346.71 ",0,27.85,$3.28,129.8980645,6.392
13,23-12-2011," $35,56,766.03 ",0,24.76,$3.19,129.9845484,6.392
13,30-12-2011," $19,69,056.91 ",1,31.53,$3.12,130.0710323,6.392
13,06-01-2012," $18,65,752.78 ",0,33.8,$3.08,130.1575161,6.104
13,13-01-2012," $17,94,962.64 ",0,25.61,$3.06,130.244,6.104
13,20-01-2012," $18,11,606.21 ",0,32.71,$3.05,130.2792258,6.104
13,27-01-2012," $17,33,983.09 ",0,34.32,$3.06,130.3144516,6.104
13,03-02-2012," $19,27,780.74 ",0,31.39,$3.08,130.3496774,6.104
13,10-02-2012," $20,69,284.57 ",1,33.73,$3.12,130.3849032,6.104
13,17-02-2012," $22,14,477.06 ",0,36.57,$3.12,130.4546207,6.104
